condition,fly_id,choice,completed,latency_s,distance_mm,odor_b_side,random_seed,circuit_seed,last_x_mm,last_y_mm,weight_a,weight_b,physical_training,physics_ticks,control_updates
dan_silenced,51,A,True,0.8897,21.649785644977662,right,1980167153,2947531972,12.000209388420016,3.2073902780046657,0.0,0.5833294768519514,False,8897,389
dan_silenced,52,A,True,0.8972,21.95101582534289,left,4070402233,892660040,12.000822689480675,-3.995244098720029,0.0,0.5394359180498556,False,8972,390
dan_silenced,53,none,False,,47.49847790137693,left,328832613,3744134835,28.772607897289664,0.8073431061868069,0.0,0.5687002064546735,False,20000,500
dan_silenced,54,B,True,0.8909,21.736904168652828,right,834337713,3666744667,12.0017995250341,-3.8831315818104906,0.0,0.5683969415859702,False,8909,390
dan_silenced,55,B,True,1.6434,39.123373500292274,left,3049214328,1521226472,23.080694269149483,2.5005806560473585,0.0,0.566486058131204,False,16434,465
dan_silenced,56,B,True,0.8628,21.205650618159115,right,3951773225,3056960700,12.001380749552538,-2.9441706376816144,0.0,0.5673095271218801,False,8628,387
dan_silenced,57,none,False,,47.55292429619677,right,2629079482,2215744648,28.725682651252825,1.0612031443070795,0.0,0.5575702698407695,False,20000,500
dan_silenced,58,none,False,,47.52875208787508,right,3010758147,1006714667,28.728268769729482,-1.6755071024438033,0.0,0.5504201201594606,False,20000,500
dan_silenced,59,B,True,0.8674000000000001,21.35182118390777,left,3158119741,1816007316,12.001048374691713,3.3863121653010717,0.0,0.5713878322901921,False,8674,387
dan_silenced,60,B,True,1.1841000000000002,28.455936160390134,right,3188843761,1579432102,16.530733453590738,-2.500954431877738,0.0,0.6043273763559323,False,11841,419
dan_silenced,61,A,True,0.894,21.910166555015763,left,3456494746,1483076116,12.000496611712446,-4.185799597213201,0.0,0.5347103998602263,False,8940,390
dan_silenced,62,A,True,0.8652000000000001,21.177617645537783,left,944279951,2193072251,12.00216919451023,-3.142022264023199,0.0,0.5027171264513637,False,8652,387
dan_silenced,63,A,True,0.9087000000000001,22.315622441099663,right,1479905570,3767519229,12.002257647824484,4.395942455011649,0.0,0.5394743626007797,False,9087,391
dan_silenced,64,B,True,1.2606000000000002,30.369034675326805,right,2036277379,1094266117,17.23594621373732,-2.5011192254519767,0.0,0.5349158112060243,False,12606,427
dan_silenced,65,A,True,1.1747,28.32182870822168,left,1470027206,3757366323,16.437694092757976,-2.5011930938481606,0.0,0.5784508030276169,False,11747,418
dan_silenced,66,B,True,1.0242,24.829604329089392,right,1374813668,2392439481,14.488526566657884,-2.502596899764112,0.0,0.5757612855721009,False,10242,403
dan_silenced,67,none,False,,47.405952283496845,left,4080420000,218281041,28.19206300049186,1.5787699250108589,0.0,0.5326970635518494,False,20000,500
dan_silenced,68,A,True,1.3154000000000001,31.575106869190073,right,3746590987,959691297,18.714663414469076,2.5026416465329784,0.0,0.5651739063271032,False,13154,432
dan_silenced,69,B,True,1.6732,39.92823803996056,right,2158745784,1690609082,22.684369836385898,-2.501748028140022,0.0,0.587004155907388,False,16732,468
dan_silenced,70,A,True,0.9749000000000001,23.521258663420173,right,3861488491,1708805489,13.47211144947755,2.50012282868053,0.0,0.5562669869795809,False,9749,398
dan_silenced,71,A,True,0.9056000000000001,22.230738656356202,left,4164469502,2399240085,12.001491237934912,-4.762141881200176,0.0,0.5778893498791463,False,9056,391
dan_silenced,72,B,True,0.8919,21.54189619094984,left,2151306975,2902438991,12.000216864036206,2.661459250638575,0.0,0.5712646224804994,False,8919,390
dan_silenced,73,A,True,0.864,21.18322878376557,right,4245289137,43006758,12.118944517830357,2.5009909884766968,0.0,0.5466947920763058,False,8640,387
dan_silenced,74,B,True,0.8679,21.256554706364167,right,3215817099,1263535561,12.001131290445874,-3.130900373391791,0.0,0.5650228548196133,False,8679,387
dan_silenced,75,A,True,1.5188000000000001,36.235395397848244,left,3619142548,3833757483,21.479444996434964,-2.5016889455596165,0.0,0.5482248204533963,False,15188,452
dan_silenced,76,A,True,0.9073,22.436081290922807,right,3352373413,1524759676,12.001960921303969,4.7858184946032685,0.0,0.5598875673644632,False,9073,391
dan_silenced,77,A,True,1.3863,33.14868237913889,right,2270059575,1800055429,19.532341666268103,2.5000540463607583,0.0,0.54911671730356,False,13863,439
dan_silenced,78,A,True,0.9251,22.61104961368554,right,4215025749,1094408144,12.001430658420364,4.840707739760259,0.0,0.5484772212141839,False,9251,393
dan_silenced,79,B,True,1.0653000000000001,25.77215190285625,left,3517361075,1063757154,15.023002783939852,2.5004601793256516,0.0,0.5718338921699767,False,10653,407
dan_silenced,80,B,True,0.8649,21.059401889040323,right,3137849055,950429876,12.000710404745286,-2.743015915989815,0.0,0.5807382232004481,False,8649,387
dan_silenced,81,A,True,1.8551000000000002,44.14684213533162,left,3859339721,2283086162,26.47217210796275,-2.5023339818270904,0.0,0.5705125072939897,False,18551,486
